"annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at" 
1542,"1","2024-06-14T21:32:05.394234Z",2964,7.516,"Positive","هههههه لان اهل الحوض الشرقي اهل محبتنا ومحل ثقتنا.... يعود","2024-06-14T21:32:05.395231Z"
1543,"1","2024-06-14T21:32:12.514412Z",2965,3.324,"Positive","لأن أهل الشرق أسواقهم فيهم كل ش","2024-06-14T21:32:12.514412Z"
1544,"1","2024-06-14T21:32:16.381632Z",2966,2.081,"Negative","خلي لخلط ههههههه","2024-06-14T21:32:16.381632Z"
1545,"1","2024-06-14T21:32:22.307252Z",2967,2.104,"Neutral","ولماذا  تقل  انت  واد  الناقة  ؟","2024-06-14T21:32:22.307252Z"
1546,"1","2024-06-14T21:32:26.511370Z",2968,2.204,"Positive","تقبل الله منامنكم صالح الأعمال","2024-06-14T21:32:26.511370Z"
1547,"1","2024-06-14T21:32:34.948498Z",2969,4.525,"Neutral","هههههه و لماذا تقول انت سوق واد الناقة ماترصف أعل سوق آخر ماهو واد الناقة","2024-06-14T21:32:34.948498Z"
1548,"1","2024-06-14T21:32:39.265374Z",2970,2.5,"Positive","لاتنساون من الدعاء وللوطن الي جبرتو من اكلت المال العام كلولو اشبهلي مايحج بهل حج مردود عليه وحد مالو فيه الشبه اصدقو اشبهل","2024-06-14T21:32:39.265374Z"
1549,"1","2024-06-14T21:32:43.082101Z",2971,1.972,"Neutral","ولماذا واد الناگه ؟","2024-06-14T21:32:43.082101Z"
1550,"1","2024-06-14T21:32:46.676667Z",2972,1.908,"Neutral","ذا عادي","2024-06-14T21:32:46.676667Z"
1551,"1","2024-06-14T21:32:55.541420Z",2973,3.801,"Neutral","لان هذا النوع من التيفاية ينجبرو في الأسواق الأسبوعية","2024-06-14T21:32:55.541420Z"
1552,"1","2024-06-14T21:33:04.116153Z",2974,4.953,"Negative","هو بيرام ماه مقتنع بيدو وخرص فيد البظاني هههههههه","2024-06-14T21:33:04.116153Z"
1553,"1","2024-06-14T21:33:15.856181Z",2975,9.025,"Neutral","هح مذا عند موريتان في العاصمة من كرتيات ال ارخ من عدل بكرو","2024-06-14T21:33:15.856181Z"
1554,"1","2024-06-14T21:33:29.755308Z",2976,2.537,"Positive","أهل عدل بكرو مافيهم لعظام سوقهم زين وحيوان رااابح","2024-06-14T21:33:29.755308Z"
1621,"1","2024-06-14T21:45:49.147547Z",2977,6.53,"Positive","الحوض الشرقي بيهنو مافيه لعظام وتجارو يسلفو","2024-06-14T21:45:49.147547Z"
1622,"1","2024-06-14T21:46:05.772697Z",2978,10.997,"Neutral","ساخر ھون لل انتم ولو ضمنيا او لا ايراديا","2024-06-14T21:46:05.772697Z"
1623,"1","2024-06-14T21:46:14.339255Z",2979,6.596,"Negative","ولاش انت تتمولح افوادالناكة باش افضل منه عدل بكرو","2024-06-14T21:46:14.339255Z"
1624,"1","2024-06-14T21:46:24.321866Z",2980,7.636,"Negative","بصراحة الأحواض فبهم قدر من المسميات غريبة","2024-06-14T21:46:24.321866Z"
1625,"1","2024-06-14T21:46:31.825701Z",2981,2.853,"Positive","مثقف كيفك انت مزلت واحل افذا نوع هذا هو ال بيك ما انجحت","2024-06-14T21:46:31.825701Z"
1626,"1","2024-06-14T21:46:42.607941Z",2982,8.727,"Neutral","إغلاق التعليقات جبن","2024-06-14T21:46:42.607941Z"
1627,"1","2024-06-14T21:46:50.821515Z",2983,6.047,"Negative","الي كيف سخريتك أنت من اشنين","2024-06-14T21:46:50.821515Z"
1628,"1","2024-06-14T21:46:59.187979Z",2984,6.491,"Negative","واد الناكه كط سمعت حد شاري منو الحيوان يكون لعاد أزرك كيفتك انت هههه","2024-06-14T21:46:59.187979Z"
1629,"1","2024-06-14T21:47:10.440122Z",2985,8.104,"Positive","أشعر بعد من قصتك انت امع الكوا هههههه","2024-06-14T21:47:10.440122Z"
1630,"1","2024-06-14T21:47:18.606240Z",2986,6.142,"Negative","الناس بيها السخف و جعل حتي موريتانيا تسخر من بلدها بطريقة فجة سوق عدل بكرو سوق لبلدين و شعبين و هي أقوي عرضا من سوق مسجد المغرب و أسواق بقية المدن و ذا اللي يحرك فيها من الفظة ماهو اشوي يغير أهل موريتان مزبيين بذا الخلق الذي يكتب و لا يقرأ","2024-06-14T21:47:18.606240Z"
1631,"1","2024-06-14T21:47:26.696062Z",2987,6.123,"Positive","هذا عادي مافيه ش، سوق عدل بكر سوق أسبوعي مشهور واكد يمثل بيه ولافيها باس  بالنسبة انحن أهل  الحوظ الشرقي","2024-06-14T21:47:26.696062Z"
1632,"1","2024-06-14T21:47:36.651792Z",2988,7.535,"Neutral","اتحمجي هذا بعد عند الموريتانيون ماه متعلق بالوعي والثقافة و…..ماعندنا فيه شي ؤتوف ههه","2024-06-14T21:47:36.651792Z"
1633,"1","2024-06-14T21:47:41.923036Z",2989,2.891,"Neutral","هههه ذ بسيط لا ايجوق  ايكد ايعود هو من راصو من أهل عدل بكرو وايكد ايعود لايختير  ايكول شي مافات كالو حد سابكو  كيف مرصة لحموم  إلى آخره ....","2024-06-14T21:47:41.923036Z"
1634,"1","2024-06-14T21:47:53.990470Z",2990,8.91,"Neutral","سوق بيلي ماه كد اتموليح","2024-06-14T21:47:53.990470Z"
1635,"1","2024-06-14T21:48:04.123093Z",2991,7.71,"Neutral","أهل الفيس دائما يضرب المثل بهل عدل بكرو و أهل امبود يغير بعد أخيرلهم العافية ههههههه","2024-06-14T21:48:04.123093Z"
1636,"1","2024-06-14T21:48:14.154361Z",2992,7.768,"Positive","حسن لبات ركز على غزواني وخلي عنك بيرام والمعارضة لايفوتوك الفُرص يول عمي","2024-06-14T21:48:14.154361Z"
1637,"1","2024-06-14T21:48:18.877715Z",2993,3.137,"Positive","الله المستعان على ما يصفون","2024-06-14T21:48:18.877715Z"
1638,"1","2024-06-14T21:48:29.672751Z",2994,6.709,"Positive","لأن عدل بكروا بكرو متعدل","2024-06-14T21:48:29.672751Z"
1639,"1","2024-06-14T21:48:41.646875Z",2995,9.39,"Neutral","طيب وادالناقة شنه ذنبه لي دخلته انت فا الموضو ماتخرصلك شمن ذيك الأرض ؟","2024-06-14T21:48:41.646875Z"
1640,"1","2024-06-14T21:48:46.500608Z",2996,2.369,"Positive","سوق عدل بكرو سوق  اكبير ومعروف ينضرب بيه المثل بيه كثرت البضاعه لدجيه من كل مناطق الشرك ومن مالي ويخلق فيه التبادل البضاعات والمثل ماه اجديد وهل الشرك أنفسهم يضرب المثل بيه","2024-06-14T21:48:46.500608Z"
1584,"1","2024-06-14T21:40:06.174960Z",2997,5.14,"Positive","وإنت ملي أمالك فحوض الشرقي هذا كاع شرف","2024-06-14T21:40:06.174960Z"
1585,"1","2024-06-14T21:40:16.716812Z",2998,7.562,"Positive","إياك ينعتلك عن حد حاج ينقطع عن الدنيا ويذكر ربه","2024-06-14T21:40:16.716812Z"
1586,"1","2024-06-14T21:40:22.266379Z",2999,3.365,"Negative","واد الناقة بلا سوق كاع","2024-06-14T21:40:22.266379Z"
1577,"1","2024-06-14T21:38:30.966907Z",3001,9.506,"Neutral","هههه واعليهم تخفيض","2024-06-14T21:38:30.966907Z"
1578,"1","2024-06-14T21:38:41.003595Z",3002,2.883,"Negative","ايؤ هاذ خاسر انت مشكر شي وانت الي مشكر اؤقعت فيه الماذ واد الناقه بضبط","2024-06-14T21:38:41.003595Z"
1579,"1","2024-06-14T21:38:57.766283Z",3003,14.125,"Negative","هذا ألا كيف سخرية أنت ذيك الساعه من أشنين","2024-06-14T21:38:57.766283Z"
1447,"1","2024-06-14T18:50:02.429293Z",3004,5.211,"Negative","وادالناكه زاد كد جوقتكم انتوم ""","2024-06-14T18:50:02.429293Z"
1448,"1","2024-06-14T18:50:05.749276Z",3005,1.676,"Negative","ذ مايورط","2024-06-14T18:50:05.749276Z"
1449,"1","2024-06-14T18:50:35.096899Z",3006,27.228,"Neutral","لأن نحن أهل الشرك نظرة المجتمع لنا نظرة أزدرائية  ومتبديين تعرف لك ولكن أقول كما قال الشاعر وإذا أتتك مذمتي ناقص فهى شهادة لى بأني كاملو","2024-06-14T18:50:35.096899Z"
1450,"1","2024-06-14T18:50:39.311672Z",3007,1.753,"Positive","حج مبرور وسعي مشكور وذنب مغفور","2024-06-14T18:50:39.311672Z"
1451,"1","2024-06-14T18:50:42.654799Z",3008,1.989,"Negative","عليه لعنة الله","2024-06-14T18:50:42.654799Z"
1452,"1","2024-06-14T18:50:50.985976Z",3009,2.28,"Neutral","الناس شاك انك انت داير ذ المنشور بيك عدل بكرو ههههه","2024-06-14T18:50:50.985976Z"
1453,"1","2024-06-14T18:50:56.402294Z",3010,3.877,"Negative","ألا التنمر","2024-06-14T18:50:56.402294Z"
1454,"1","2024-06-14T18:51:03.969883Z",3011,2.539,"Negative","ولماذا ماجبرت انت تضرب فيه المثل ماهو واد الناگة بالذات ..","2024-06-14T18:51:03.969883Z"
1580,"1","2024-06-14T21:39:06.167413Z",3012,6.229,"Negative","اخسارتك فيها الحسن الجهويه انتوما ماتنضاف الكم","2024-06-14T21:39:06.167413Z"
1581,"1","2024-06-14T21:39:23.741866Z",3013,15.23,"Positive","كامل المفاهيم هون ماتتغير عند أهل موريتان والعدف الأستسي منها بعد ألا اجوغه","2024-06-14T21:39:23.741866Z"
1582,"1","2024-06-14T21:39:27.284003Z",3015,1.78,"Negative","سخيف","2024-06-14T21:39:27.284003Z"
1583,"1","2024-06-14T21:39:56.016775Z",3019,17.952,"Neutral","كول عن ذاك دور ايشوفو هو واخليطط سو إل امعاه.هكذا ومثله قيل عن فاي وسونكو وكانت النتيجة ما ترون.","2024-06-14T21:39:56.016775Z"
1529,"1","2024-06-14T21:29:59.050028Z",3020,4.798,"Neutral","ههههه قدم ضد دعوى قضائية بتهمة التشهير","2024-06-14T21:29:59.050028Z"
1530,"1","2024-06-14T21:30:03.775090Z",3021,3.228,"Negative","الميعاد معاهم ألا كوناكري","2024-06-14T21:30:03.775090Z"
1531,"1","2024-06-14T21:30:17.042805Z",3022,11.714,"Neutral","انت بعد ما نشرت ذ الا الين عاد فم حاجة","2024-06-14T21:30:17.042805Z"
1532,"1","2024-06-14T21:30:31.181387Z",3023,11.488,"Positive","لاتخسر حجتك يرحم بوريكه","2024-06-14T21:30:31.181387Z"
1533,"1","2024-06-14T21:30:39.113689Z",3024,5.996,"Negative","ذاك ألا انت بيك عزت اتموليح والشعرة الماه خاكه","2024-06-14T21:30:39.113689Z"
1534,"1","2024-06-14T21:30:44.062844Z",3025,2.508,"Negative","سوء التربية والأخلاق و رذالة أوتوف","2024-06-14T21:30:44.062844Z"
1535,"1","2024-06-14T21:30:48.934471Z",3026,3.058,"Positive","وخيرت  بعد والله ولكن هذا  الا  من  الي  ازيد  عدل  بكرو","2024-06-14T21:30:48.934471Z"
1536,"1","2024-06-14T21:30:56.158999Z",3028,3.851,"Positive","يشعب الموريتاني لحكم يجد أعليكم روصكم","2024-06-14T21:30:56.158999Z"
1525,"1","2024-06-14T21:29:17.991064Z",3031,17.224,"Neutral","ذاك ماه هو قصدك الا فم شي مافات اوضاحلن","2024-06-14T21:29:17.991064Z"
1526,"1","2024-06-14T21:29:29.407900Z",3032,8.07,"Negative","ألا اعياو بعد يشروهم  من فم . . ألاتنطح فيها عنز صاحبتها","2024-06-14T21:29:29.407900Z"
1527,"1","2024-06-14T21:29:43.762773Z",3033,12.224,"Positive","معذور هو شاك عن منقص من سوق عدل بكرو . مايعرف عن سوق عدل بكرو من أكبر أسواق موريتاني نشاطا","2024-06-14T21:29:43.762773Z"
1528,"1","2024-06-14T21:29:51.671857Z",3035,6.351,"Positive","فاصلين نحن بعد فيه يكانو يضمن أن حقوق الحاضرين سابگ القادمين","2024-06-14T21:29:51.672853Z"
1515,"1","2024-06-14T21:27:09.989267Z",3036,8.901,"Negative","محظرين مواطنينهم وإن كانت لاتوجد عدالة حقيقية","2024-06-14T21:27:09.989267Z"
1516,"1","2024-06-14T21:27:16.806492Z",3037,4.905,"Positive","دورنا قادم في تحقيق  معنا علي اساس أغلبية إتفاقات مشتركه معنا","2024-06-14T21:27:16.806492Z"
1517,"1","2024-06-14T21:27:21.245514Z",3038,4.479,"Neutral","ونحن لم نحرك ساكنا","2024-06-14T21:27:23.906359Z"
1518,"1","2024-06-14T21:27:28.879582Z",3039,2.986,"Negative","كم احزن على بلدي وانا اشاهد تطور البلدان","2024-06-14T21:27:28.879582Z"
1519,"1","2024-06-14T21:27:38.505366Z",3040,7.793,"Neutral","يال مفصل ف حظ فكر بناء دولة","2024-06-14T21:27:38.505366Z"
1520,"1","2024-06-14T21:27:44.526681Z",3041,3.399,"Neutral","ايو اجماعت نحن لحكت أمنين؟","2024-06-14T21:27:44.526681Z"
1521,"1","2024-06-14T21:28:05.890044Z",3042,18.756,"Negative","هذه هي الدول التي يحكمها وطنيون، حريصون على شعبهم، وليس الخزوات، التي يحكمها الضباع، والحيتان، وهمهم اقتناء الممتلكات في الخارج، والعبث بالمقدرات.","2024-06-14T21:28:05.890044Z"
1522,"1","2024-06-14T21:28:16.894963Z",3043,9.148,"Positive","ذ امنادم وطني ، أيو اوتوف هو راجع إتفاقية النصاري معناه زاد من باب أولي موريتانيا . حد يفهم شي ماانقالو .","2024-06-14T21:28:16.894963Z"
1523,"1","2024-06-14T21:28:40.044694Z",3044,21.107,"Positive","دول الجوار في انتظار من سيحكم موريتانيا لفتح بعض الملفات وخاصة الحكام الجدد للسينغال واذا فرض نجاح غزواني ستضيع حقوق كثيرة نسأل الله كل الخير لهذا البلد","2024-06-14T21:28:40.044694Z"
1524,"1","2024-06-14T21:28:53.328355Z",3045,8.709,"Negative","اصل ماهم ازراء موريتانيا الكلهم مهم عند الا كومسيوه","2024-06-14T21:28:53.328355Z"
1440,"1","2024-06-14T18:49:24.546316Z",3046,2.847,"Positive","يا رب يعملهم يعدون عدوى مباشرة الين ندخل غيبوبة","2024-06-14T18:49:24.546316Z"
1441,"1","2024-06-14T18:49:27.935940Z",3047,1.624,"Positive","جميل جداااا جداااا جداااا","2024-06-14T18:49:27.935940Z"
1442,"1","2024-06-14T18:49:35.103603Z",3048,3.818,"Positive","حد متابع اخبار سنغال وزينه عنده قطعن بنه لين يعود عاجبه النظام الحالي يعود متخلط","2024-06-14T18:49:35.103603Z"
1443,"1","2024-06-14T18:49:41.141047Z",3049,4.408,"Positive","هكذا يكون الرجال","2024-06-14T18:49:41.141047Z"
1444,"1","2024-06-14T18:49:46.979721Z",3050,3.255,"Neutral","ردو لخبار امسكين دني","2024-06-14T18:49:46.979721Z"
1445,"1","2024-06-14T18:49:51.887325Z",3051,1.627,"Positive","هاذ هوم الاولاد ال ينفع لايحرمن من شكلهم انشالل","2024-06-14T18:49:51.887325Z"
1446,"1","2024-06-14T18:49:55.187152Z",3052,1.41,"Positive","الناس يشتغل يويلهم ماهم واحلين فتبجيل كورجكنات","2024-06-14T18:49:55.187152Z"
1513,"1","2024-06-14T21:26:54.975676Z",3053,5.352,"Neutral","آخر جملة ترجمتها  ماه دقيقة حت.","2024-06-14T21:26:54.975676Z"
1514,"1","2024-06-14T21:26:59.565088Z",3054,1.647,"Positive","ماشاء الله","2024-06-14T21:26:59.565088Z"
1424,"1","2024-06-14T18:47:58.419487Z",3055,2.282,"Negative","مده  تعمل من أجل الوطن والمواطن   عكس  احميرنا  نحن الصفر  لي  واحلين فيه لا النهب الثروات البلد  وشراء المنازل في كل من اسبانيا والمغرب. يلي يعطيهم  المحور","2024-06-14T18:47:58.419487Z"
1425,"1","2024-06-14T18:48:06.215192Z",3056,2.723,"Negative","السنغال جابرة من نفطه الا اسلاليخ","2024-06-14T18:48:06.215192Z"
1426,"1","2024-06-14T18:48:13.046295Z",3057,1.89,"Negative","ابعيد فينا نحن نعدل مراجعة اتفاقية مع شركات النهب الأجنبية","2024-06-14T18:48:13.046295Z"
1427,"1","2024-06-14T18:48:19.205466Z",3059,1.899,"Negative","يلالي ويعروهن فترمن الزمن إراجعن ذالعندنذمن التفاقيات","2024-06-14T18:48:19.205466Z"
1428,"1","2024-06-14T18:48:23.533135Z",3060,2.568,"Positive","سونكو ظاهر أعليه المتن","2024-06-14T18:48:23.533135Z"
1429,"1","2024-06-14T18:48:32.428411Z",3061,2.43,"Negative","Hhh قامت مورتانيا بمحاصرتها واتهمتها بالفساد  و فرضت عليها   غرامات من طرف المجلس العسكري  و فذهبت  مثل ماانسحبت أكستراتا وشركة اسفير وشركت لعكارب  وأطوماي وتكامل وووبومي)الهنود) في  كجوجت بسبب جشع الحكام الجدد تماما مثل من أوعز الي الرائيس  المخطار تأميم ميفرما وهاهيه اسنيم بعدخمسين سنه لم تستطع تصدير ثلاثة عشر مليون طن مع شركه متهالكه وغير مهنيه بنفس الوسائل البدائيه وبدون قيمة مضافه","2024-06-14T18:48:32.428411Z"
1430,"1","2024-06-14T18:48:42.248427Z",3062,8.066,"Neutral","برميلن نحن عضو بغريس هههههه","2024-06-14T18:48:42.248427Z"
1431,"1","2024-06-14T18:48:48.096362Z",3063,1.72,"Neutral","اتفاقية مجحفة 540 مليون للسنغاليين مقابل 2 مليار و460 مليون","2024-06-14T18:48:48.096362Z"
1432,"1","2024-06-14T18:48:52.494445Z",3064,2.496,"Neutral","وجماعتنا نحنا...منين لاحقين؟؟","2024-06-14T18:48:52.494445Z"
1433,"1","2024-06-14T18:48:56.085606Z",3065,1.521,"Positive","الله ايوفقهم","2024-06-14T18:48:56.085606Z"
1434,"1","2024-06-14T18:49:00.278078Z",3066,1.881,"Neutral","ونحن ميزانيتنا 2مليار دولار","2024-06-14T18:49:00.278078Z"
1435,"1","2024-06-14T18:49:03.617876Z",3067,2.009,"Positive","هذو هومه الرجاله ماهم كيفت ذو سو ألي تصفكولهم انتومه الليل والنهار","2024-06-14T18:49:03.617876Z"
1436,"1","2024-06-14T18:49:07.612665Z",3068,1.756,"Positive","الناس لتشتغل و تشتغل على الامد البعيد مانهم حميراتنا نحن","2024-06-14T18:49:07.612665Z"
1437,"1","2024-06-14T18:49:11.053034Z",3069,2.175,"Positive","توفيق لهم","2024-06-14T18:49:11.053034Z"
1438,"1","2024-06-14T18:49:16.053573Z",3070,3.704,"Positive","حفيقة وحكما","2024-06-14T18:49:16.053573Z"
1439,"1","2024-06-14T18:49:20.031954Z",3071,1.936,"Positive","الناس هامه تشتغل","2024-06-14T18:49:20.031954Z"
1510,"1","2024-06-14T21:26:41.278904Z",3073,2.847,"Positive","الناس يشتغلو حك عندهم","2024-06-14T21:26:41.278904Z"
1511,"1","2024-06-14T21:26:44.795430Z",3074,1.864,"Positive","يوكي لمده هامه تعدل شي صالح ولاهم بعد حميراتنه نحن الخظر","2024-06-14T21:26:44.795430Z"
1512,"1","2024-06-14T21:26:48.239906Z",3075,2.023,"Positive","يوكي ال حد ايلا اعطيتو صوتك ماه خاسر","2024-06-14T21:26:48.239906Z"
1417,"1","2024-06-14T18:47:16.618101Z",3076,1.962,"Positive","أحمار رجالة وتوف سونغو","2024-06-14T18:47:16.618101Z"
1418,"1","2024-06-14T18:47:20.022885Z",3077,1.528,"Positive","سونكو رجل المرحلة، صارم مع المال العام و المفسدين","2024-06-14T18:47:20.022885Z"
1419,"1","2024-06-14T18:47:24.400837Z",3078,5.499,"Negative","مسيكنين الفشلة و المنافقين للي عندنا","2024-06-14T18:47:28.904689Z"
1420,"1","2024-06-14T18:47:32.483109Z",3079,1.432,"Neutral","أنت انك مانك في الحج؟","2024-06-14T18:47:32.483109Z"
1421,"1","2024-06-14T18:47:37.926324Z",3080,3.43,"Negative","كايلك عن مزبيين","2024-06-14T18:47:37.926324Z"
1422,"1","2024-06-14T18:47:47.271299Z",3081,2.539,"Negative","هاذ ماه خلق نحن ألي واحل فيه إلا سريط يعاكب معاه","2024-06-14T18:47:47.272296Z"
1423,"1","2024-06-14T18:47:50.142786Z",3082,1.658,"Negative","امسيكينه موريتني","2024-06-14T18:47:50.142786Z"
1508,"1","2024-06-14T21:26:23.971085Z",3083,4.791,"Negative","وتم انت هون واحل فيه لا دفاع عن غزواني إحشمكم لثنين","2024-06-14T21:26:23.971085Z"
1509,"1","2024-06-14T21:26:28.952319Z",3084,10.188,"Positive","نحن  بعد  عدنا الا  المنافقين  يلي  اريحن منهم   ان شالله","2024-06-14T21:26:36.506417Z"
1615,"1","2024-06-14T21:45:09.742875Z",3085,2.257,"Positive","حك بعد","2024-06-14T21:45:09.742875Z"
1616,"1","2024-06-14T21:45:13.959286Z",3087,2.38,"Positive","حفظكم الرحمن","2024-06-14T21:45:13.959286Z"
1617,"1","2024-06-14T21:45:18.305282Z",3088,2.27,"Positive","مبروك","2024-06-14T21:45:18.305282Z"
1618,"1","2024-06-14T21:45:26.787477Z",3089,4.591,"Negative","مافيهم كورية ولا حرطانية هذا خطأ","2024-06-14T21:45:26.787477Z"
1619,"1","2024-06-14T21:45:31.952140Z",3091,2.936,"Positive","وني بعد مامة هذ بعد ماتل يبقي شي","2024-06-14T21:45:31.952140Z"
1507,"1","2024-06-14T21:26:16.321854Z",3094,1.764,"Positive","هنيأ على اختيار النساء  مبروك","2024-06-14T21:26:16.321854Z"
1613,"1","2024-06-14T21:44:59.073705Z",3096,3.371,"Positive","النصر حليفنا بإذن الله","2024-06-14T21:44:59.073705Z"
1691,"1","2024-06-14T22:01:32.589330Z",3097,9.529,"Neutral","لماذا ثلاثة فقط ؟","2024-06-14T22:01:32.589330Z"
1614,"1","2024-06-14T21:45:05.637560Z",3099,2.406,"Negative","هذا يعني فشلهم في الاتخابات","2024-06-14T21:45:05.637560Z"
1416,"1","2024-06-14T18:47:12.360669Z",3100,1.589,"Negative","هو ذ جواق ماهو جدي","2024-06-14T18:47:12.360669Z"
1572,"1","2024-06-14T21:35:57.260257Z",3103,1.933,"Negative","الا ماير گلت النجاح بعد","2024-06-14T21:35:57.260257Z"
1573,"1","2024-06-14T21:36:00.569750Z",3104,1.632,"Positive","ذو ذوق رفيع","2024-06-14T21:36:00.569750Z"
1574,"1","2024-06-14T21:36:04.996664Z",3105,2.365,"Positive","وخيرت بهذا الدكتور  صاحب الأخلاق الحميدة والتواضع","2024-06-14T21:36:04.996664Z"
1575,"1","2024-06-14T21:36:10.266283Z",3106,2.121,"Positive","مبارك","2024-06-14T21:36:10.266283Z"
1576,"1","2024-06-14T21:36:17.979290Z",3107,4.16,"Neutral","مسكين الرئيسة السابقة  يالل كان إلا إديرها بوصها عندها تجربه!","2024-06-14T21:36:17.979290Z"
1413,"1","2024-06-14T18:46:56.671691Z",3110,4.837,"Positive","مساكين جماعة تاج رؤوسِهنَ","2024-06-14T18:46:56.671691Z"
1414,"1","2024-06-14T18:47:04.772703Z",3111,1.901,"Positive","حملة الشباب. راهي. انتقنت تبارك الله","2024-06-14T18:47:04.772703Z"
1415,"1","2024-06-14T18:47:08.155518Z",3112,1.743,"Negative","كونكري في الانتظار...","2024-06-14T18:47:08.155518Z"
1410,"1","2024-06-14T18:46:39.761651Z",3113,1.606,"Positive","مزالتل وحدة","2024-06-14T18:46:39.761651Z"
1411,"1","2024-06-14T18:46:45.609039Z",3114,4.592,"Positive","هو نسونجي وتوف يويل","2024-06-14T18:46:45.609039Z"
1412,"1","2024-06-14T18:46:49.575653Z",3115,1.848,"Positive","وخيرت حك ب مامه البو","2024-06-14T18:46:49.575653Z"
1401,"1","2024-06-14T18:45:51.325483Z",3116,1.678,"Positive","طاقم مبتسم ماشاء الله","2024-06-14T18:45:51.325483Z"
1402,"1","2024-06-14T18:45:58.107263Z",3117,4.708,"Positive","اخي الكريم حسن ماعندك صورة اشبه اشوي للاخت آمال من فضلك","2024-06-14T18:45:58.107263Z"
1403,"1","2024-06-14T18:46:03.159447Z",3118,1.971,"Positive","فالحات بعد ذولعليات يسو كاع ماينجح","2024-06-14T18:46:03.159447Z"
1404,"1","2024-06-14T18:46:06.639442Z",3119,1.498,"Positive","هذا طاقم متميز","2024-06-14T18:46:06.639442Z"
1405,"1","2024-06-14T18:46:11.110865Z",3120,2.045,"Positive","الله ايوفقهم نعرف ميمون السالك بعد مثقفة ومحترمة  تستاهل","2024-06-14T18:46:11.110865Z"
1406,"1","2024-06-14T18:46:16.217767Z",3121,4.021,"Negative","يا اخي هاذ الا سينما","2024-06-14T18:46:16.217767Z"
1407,"1","2024-06-14T18:46:25.359501Z",3123,5.46,"Positive","ههههه نعرف واحد شايع إدور يزرگلو","2024-06-14T18:46:25.359501Z"
1408,"1","2024-06-14T18:46:30.495308Z",3124,1.891,"Negative","زوجته تشعر بالغيرة","2024-06-14T18:46:30.495308Z"
1409,"1","2024-06-14T18:46:35.896353Z",3125,3.258,"Positive","الرئيس أوتوما سوماري نبض التغيير  :","2024-06-14T18:46:35.896353Z"
1506,"1","2024-06-14T21:26:12.776649Z",3126,2.115,"Negative","خطوط كوناكري مفتوحة","2024-06-14T21:26:12.776649Z"
1571,"1","2024-06-14T21:35:47.057160Z",3127,1.855,"Positive","وني بعد ...ل ش تبسيمت تكشح ش عن لخلاق","2024-06-14T21:35:47.057160Z"
1388,"1","2024-06-14T18:44:33.115090Z",3130,3.723,"Negative","اح ذاك ماذاك كيف","2024-06-14T18:44:33.115090Z"
1389,"1","2024-06-14T18:44:39.667016Z",3131,5.05,"Negative","سمعت عن خال شور لخيام ماه عالم عن مترشح","2024-06-14T18:44:39.667016Z"
1390,"1","2024-06-14T18:44:43.434182Z",3133,1.669,"Positive","بارك الله فيهن","2024-06-14T18:44:43.434182Z"
1391,"1","2024-06-14T18:44:48.254761Z",3134,3.494,"Negative","ذ امش","2024-06-14T18:44:48.254761Z"
1392,"1","2024-06-14T18:44:53.230667Z",3135,3.68,"Positive","عرف من اين تؤكل الكتف","2024-06-14T18:44:53.230667Z"
1393,"1","2024-06-14T18:44:57.797595Z",3137,1.708,"Negative","ذا. ماه جدي(ماه حگ عندو)","2024-06-14T18:44:57.797595Z"
1394,"1","2024-06-14T18:45:11.808493Z",3138,7.715,"Negative","هذ ایدور یزرگلو الزیر الرمز ابو ابارشوک","2024-06-14T18:45:11.808493Z"
1395,"1","2024-06-14T18:45:20.660804Z",3139,7.28,"Positive","الحمله لابداله امن افكاريش الرجاله لعليات دورهم مهم يغير هذا امتين اعليهم","2024-06-14T18:45:20.660804Z"
1396,"1","2024-06-14T18:45:24.578094Z",3140,1.767,"Negative","ذ جواق اتوف","2024-06-14T18:45:24.578094Z"
1397,"1","2024-06-14T18:45:28.606951Z",3141,2.613,"Positive","قررت نصوتلو","2024-06-14T18:45:28.606951Z"
1398,"1","2024-06-14T18:45:35.902895Z",3142,1.788,"Positive","التوفيق ان شاء الله","2024-06-14T18:45:35.902895Z"
1399,"1","2024-06-14T18:45:43.336983Z",3143,5.284,"Positive","لعليات عدلو ياسر منشي مايعدلوه الرجالة","2024-06-14T18:45:43.336983Z"
1400,"1","2024-06-14T18:45:47.675513Z",3144,1.536,"Positive","إبان فاهم الشعب مشالله عليه","2024-06-14T18:45:47.675513Z"
1498,"1","2024-06-14T21:25:04.253244Z",3145,11.494,"Neutral","موريتاني بعد ظافيه  وواعره كامله وأطريكها حرشه معنان الحمله الا على مستوى نواكشوط","2024-06-14T21:25:04.253244Z"
1499,"1","2024-06-14T21:25:11.838671Z",3146,5.27,"Positive","ذ كاع جاهم من فوك  نسائنا هن الأمل","2024-06-14T21:25:11.838671Z"
1500,"1","2024-06-14T21:25:16.455689Z",3147,1.73,"Positive","ذاك لي عدل متعدل","2024-06-14T21:25:16.455689Z"
1501,"1","2024-06-14T21:25:29.755558Z",3148,11.948,"Neutral","واضح عنو ابذوقو افظحك لعليات","2024-06-14T21:25:29.755558Z"
1502,"1","2024-06-14T21:25:35.407075Z",3150,3.97,"Negative","حملة ضاحكة مستبشرة.","2024-06-14T21:25:35.407075Z"
